valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.836,2011,0.119,['Mac Miller'],0.636,165908,0.901,1,3uulVrxiI7iLTjOBZsaiF8,0,1,0.391,-7.094,0,Donald Trump,67,17/05/2011,0.118,162.994
0.479,2011,0.0108,['Montgomery Gentry'],0.62,201840,0.852,0,10ps1I1sIMRNZW11eceN7W,4.94E-06,1,0.279,-4.203,1,Where I Come From,63,18/10/2011,0.0308,90.038
0.765,2011,0.259,"['Eiffel 65', 'Gabry Ponte']",0.822,283748,0.969,0,2yAVzRiEQooPEJ9SYx11L3,0.000153,7,0.39,-11.471,0,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,76,05/01/2011,0.0582,128.007
0.427,2011,0.0974,"['J. Cole', 'Missy Elliott']",0.793,190653,0.498,1,6Nw1WHydftZy2joT2nTiCR,1.26E-05,8,0.13,-11.208,0,Nobody's Perfect,64,27/09/2011,0.17,119.988
0.818,2011,0.181,['The Ronettes'],0.511,160907,0.769,0,2G2YzndIA6jeWFPBXhUjh5,0,4,0.0921,-7.032,1,Be My Baby,71,22/02/2011,0.042,129.657
0.927,2011,0.578,['J Boog'],0.631,192177,0.696,0,4TBtGrMgUYH7D5Tf5HLvyz,0,0,0.0784,-5.631,0,Let's Do It Again,71,27/09/2011,0.211,173.537
0.132,2011,0.00463,['Cage The Elephant'],0.457,211373,0.613,0,1Hb1IJ9bBCa6wo3fRtexnJ,0.000441,9,0.0711,-5.756,1,Shake Me Down,62,10/01/2011,0.0295,105.11
0.889,2011,0.179,['Hollywood Undead'],0.681,197813,0.833,1,7MB22jLCA12Ev7Jjp3e1aU,0,4,0.0677,-4.334,1,Bullet,67,2011,0.121,184.975
0.793,2011,0.0115,['Jessie J'],0.757,231693,0.547,0,6MAdEUilV2p9RQUqE5bMAK,0,7,0.0445,-4.573,1,Domino,63,01/01/2011,0.0355,126.977
0.739,2011,0.0276,"['Big Sean', 'Nicki Minaj']",0.787,220293,0.73,1,3ZAMtgYJFoHwJjFkhkXqKr,0.00157,11,0.0828,-6.788,0,Dance (A$$) Remix,64,01/01/2011,0.35,159.825
0.372,2011,0.518,['Justin Bieber'],0.621,206787,0.512,0,3RH9idbxUAMcUldet2ormp,0,10,0.328,-8.577,1,Christmas Love,67,01/01/2011,0.03,99.887
0.388,2011,0.858,"['Lil Wayne', 'Bruno Mars']",0.331,228093,0.622,1,05pdoheuKPSotkjMgIVX6I,0,5,0.104,-7.291,0,Mirror,63,01/01/2011,0.092,64.468
0.154,2011,0.0297,"['Lil Jon & The East Side Boyz', 'Ying Yang Twins']",0.771,334067,0.621,1,0jrz4ZQKCsC6h2vzqgHiEp,0,1,0.124,-7.453,1,Get Low,67,15/03/2011,0.0376,101.007
0.207,2011,2.53E-05,['A Day To Remember'],0.342,202640,0.981,0,3imITUqEhkebNbOoS1yrWm,0,2,0.343,-3.228,0,All I Want,67,01/10/2011,0.14,160.083
0.341,2011,0.3,['Ben Howard'],0.545,249173,0.485,0,2uhEKg8kIzpdvz4gyy6x8W,0.00137,8,0.119,-9.941,1,Only Love,72,01/01/2011,0.151,80.401
0.349,2011,0.0201,"['Chris Brown', 'Justin Bieber']",0.67,265813,0.676,0,7gd01LMH2gBcoDngSt8sq9,0,8,0.11,-4.725,1,Next To You (feat. Justin Bieber),72,22/03/2011,0.037,114.974
0.432,2011,0.552,"['JAY-Z', 'Kanye West', 'Otis Redding']",0.754,178213,0.631,1,6vegnfDS8DAEaCqWaPYGPy,0,7,0.5,-4.751,0,Otis,67,08/08/2011,0.307,94.577
0.911,2011,0.00115,['Seether'],0.63,229720,0.86,0,2abHKI9Oox4NBEhOh3HMbq,1.19E-06,0,0.231,-6.117,1,Country Song,63,01/01/2011,0.0327,95.978
0.264,2011,0.18,"['Kelly Rowland', 'Lil Wayne']",0.735,231173,0.679,0,4Cv5dkUBqepa0siwGREihD,0.000198,9,0.0766,-5.588,0,Motivation,64,01/01/2011,0.0431,140.858
0.301,2011,0.0678,"['David Guetta', 'Sia']",0.604,245040,0.788,0,77TT8Xvx637TpzV8kKGkUw,0.153,0,0.127,-3.673,0,Titanium (feat. Sia),63,31/08/2011,0.103,126.06
0.611,2011,0.0223,['Falling In Reverse'],0.474,195373,0.948,0,78ML3F5Lz3KiNkpnFAaR3q,0,3,0.43,-2.592,1,Good Girls Bad Guys,65,26/07/2011,0.122,146.46
0.339,2011,0.907,['Tyler Childers'],0.565,201333,0.308,0,3Fq4shhJdENQhwlLk9qoDx,7.76E-05,3,0.0975,-12.843,1,Coal,62,11/10/2011,0.0299,91.996
0.513,2011,0.000263,['A Day To Remember'],0.42,197200,0.983,1,15qf0H31MChhqKr2zvejla,0,10,0.114,-3.437,1,All Signs Point to Lauderdale,65,01/10/2011,0.113,149.958
0.472,2011,0.178,['Luke Bryan'],0.558,213547,0.872,0,3b7CDTKB0SRTmQ6ytYi5vZ,0,9,0.173,-4.401,1,Drunk On You,63,09/08/2011,0.0449,143.971
0.376,2011,0.0507,['Toby Keith'],0.497,193133,0.701,0,7Lmwj2fe8MpGXypOuLGO2C,0,9,0.103,-5.996,1,Made in America,62,21/10/2011,0.0306,172.126
0.795,2011,0.1,['LMFAO'],0.707,199480,0.861,0,0obBFrPYkSoBJbvHfUIhkv,0,7,0.191,-4.225,1,Sexy And I Know It,62,01/01/2011,0.316,130.021
0.358,2011,0.0328,['The Script'],0.396,252853,0.629,1,09ZcYBGFX16X8GMDrvqQwt,0,9,0.183,-4.78,1,For the First Time,62,18/01/2011,0.0287,173.794
0.197,2011,0.992,['C418'],0.642,215500,0.01,0,4NsPgRYUdHu2Q5JRNgXYU5,0.945,2,0.103,-25.164,1,Sweden,66,04/03/2011,0.0446,87.971
0.464,2011,0.0462,['Avicii'],0.584,199907,0.889,0,5UqCQaDshqbIk3pkhy4Pjg,0.828,1,0.309,-5.941,0,Levels - Radio Edit,76,31/10/2011,0.0343,126.04
0.402,2011,0.227,"['David Guetta', 'Usher']",0.608,208133,0.614,0,1tAutlhI9FwnKn7fVgmd5P,3.82E-06,2,0.157,-3.727,1,Without You (feat. Usher),61,26/08/2011,0.0285,127.885
0.361,2011,0.000343,['Lady Gaga'],0.581,320587,0.772,0,0JNdS1n0ifOP25XvhwAMgM,0.0191,9,0.11,-6.544,1,The Edge Of Glory,62,01/01/2011,0.0401,127.952
0.367,2011,0.452,['Matt Redman'],0.431,342493,0.485,0,0fxpHpK3aw2nFWII6yveDD,0,7,0.544,-8.085,1,"10,000 Reasons (Bless The Lord) - Live",65,01/01/2011,0.0274,145.22
0.499,2011,0.00289,['China Anne McClain'],0.561,206507,0.826,0,0QTUoI90fBFdKkd4h8fsOu,0,2,0.432,-5.842,1,Calling All the Monsters,62,11/10/2011,0.0972,141.98
0.626,2011,0.00209,['Egypt Central'],0.489,217787,0.887,0,6xwak2gJxMwbLBEJVier7X,0,1,0.0531,-5.388,0,White Rabbit,61,31/05/2011,0.081,175.969
0.628,2011,0.24,['Kendrick Lamar'],0.52,168591,0.807,1,2lD6AoA8qf2t4Dkf2TcmNK,0.00257,2,0.199,-6.281,1,Rigamortus,64,02/07/2011,0.409,178.012
0.642,2011,0.469,"['Michael Bublé', 'Shania Twain']",0.628,216627,0.484,0,2gbCG4Rt9984UZ7Tc0dIFd,1.23E-05,10,0.126,-7.588,1,White Christmas (with Shania Twain),62,14/10/2011,0.0319,63.476
0.281,2011,0.0757,['Tracy Lawrence'],0.519,231053,0.52,0,2kZZq09uK0oR9wwYJvgacb,0,6,0.166,-4.547,1,Paint Me a Birmingham,61,08/06/2011,0.03,129.862
0.699,2011,0.308,['Beyoncé'],0.665,212147,0.787,0,3axkNosdVQLZiq1HakuGhc,0,5,0.219,-5.73,1,Countdown,66,24/06/2011,0.151,167.349
0.188,2011,0.148,['Demi Lovato'],0.573,221293,0.581,0,4B3RmT3cGvh8By3WY9pbIx,0,7,0.128,-3.325,1,Skyscraper,69,01/01/2011,0.0276,103.82
0.902,2011,0.454,['Banda El Recodo'],0.593,207000,0.577,0,1F6BAyY4iIzHiZCnUIZDbn,0,0,0.119,-4.813,1,La Mejor De Todas,70,01/01/2011,0.0294,144.007
0.794,2011,0.0977,"['MF DOOM', 'Pebbles The Invisible Girl']",0.856,298053,0.841,1,7lT1dCz96jANsLAAADlfIg,0,6,0.0773,-7.737,0,Doomsday,65,26/04/2011,0.335,95.418
0.372,2011,0.427,['The Head and the Heart'],0.369,259120,0.515,0,7paeGrohxo8xM3LlsIXYBM,0.00021,2,0.286,-9.125,1,Lost in My Mind,62,11/01/2011,0.0292,95.351
0.764,2011,0.00762,['Foster The People'],0.632,202467,0.908,0,5Fli1xRi01bvCjsZvKWro0,0.000172,8,0.167,-3.511,1,Houdini,68,23/05/2011,0.0458,110.024
0.541,2011,0.0108,['Tech N9ne'],0.703,244307,0.776,1,1JTZqN0snbMSNtp59zveTs,0,9,0.74,-3.409,1,Am I A Psycho,61,07/06/2011,0.304,82.466
0.444,2011,0.00201,['Rihanna'],0.719,242680,0.847,0,5WQQIDU3HRaMyPkob8mpFb,0.0204,0,0.221,-6.34,0,Where Have You Been,69,18/11/2011,0.0916,127.963
0.565,2011,0.562,['Ed Sheeran'],0.592,185093,0.637,0,5ubHAQtKuFfiG4FXfLP804,0,11,0.13,-8.48,1,Lego House,72,09/09/2011,0.0992,159.701
0.781,2011,0.0276,['Alexandra Stan'],0.72,195105,0.925,0,2ZAx6NDhX2yE5aL5ueEQgY,0.000238,4,0.14,-4.165,0,Mr. Saxobeat,62,25/10/2011,0.0511,127.004
0.197,2011,0.782,['Peggy Lee'],0.158,172493,0.172,0,6bzD7osAJvk4TATjt5VcLQ,4.69E-05,1,0.14,-17.089,0,The Christmas Waltz,63,01/01/2011,0.035,81.421
0.332,2011,0.446,['Lady A'],0.593,218840,0.639,0,2OXidlnDThZR3zf36k6DVL,0,1,0.0998,-5.826,1,Just A Kiss,64,13/09/2011,0.0307,142.881
0.632,2011,0.0181,"['Justin Bieber', 'Jaden']",0.739,227853,0.807,0,5GYbkDveRD2I8M5ZJ14hWn,0,0,0.295,-5.063,1,Never Say Never,71,01/01/2011,0.0652,97.048
0.685,2011,0.0281,"['Jessie J', 'B.o.B']",0.638,223053,0.831,0,5mvKuE9Lf9ARVXVXA32kK9,3.06E-06,5,0.277,-3.944,1,Price Tag,61,01/01/2011,0.182,175.038
0.212,2011,0.146,['Wiz Khalifa'],0.72,272160,0.514,1,0osPX8TruIebOhKuG6GK8C,0.00713,1,0.107,-7.108,1,On My Level (feat. Too $hort),64,29/03/2011,0.132,142.98
0.736,2011,0.0127,['Foster The People'],0.67,276173,0.876,0,4VbDJMkAX3dWNBdn3KH6Wx,0.00302,5,0.109,-4.905,0,Helena Beat,65,23/05/2011,0.0536,126.968
0.612,2011,0.000479,['Newsboys'],0.516,258453,0.905,0,0eI19vR5WZ12fuYcEFUVkw,0,11,0.198,-5.613,1,God's Not Dead (Like A Lion),63,01/01/2011,0.0399,129.999
0.157,2011,0.187,['Whiskey Myers'],0.523,260507,0.476,0,0sQkMsh3ojWIw7CIGsXArG,0.00117,9,0.133,-6.47,0,Virginia,60,26/04/2011,0.0274,129.95
0.7,2011,0.000369,['Chris Brown'],0.705,241667,0.882,1,2QtxlzvSBONjs1bDC34ixs,1.16E-06,11,0.0934,-3.201,0,Yeah 3x,70,22/03/2011,0.0445,130
0.116,2011,0.98,['C418'],0.206,254000,0.0154,0,6xwhCiWXREsAIQVZqHswVw,0.636,1,0.0662,-22.923,1,Minecraft,65,04/03/2011,0.0426,83.68
0.331,2011,0.0415,"['Meek Mill', 'Rick Ross']",0.37,250240,0.87,1,7sjwaBQ6M3aVigYfBjm1sL,0,5,0.604,-2.09,1,Ima Boss (feat. Rick Ross),65,23/05/2011,0.271,79.092
0.218,2011,0.00361,"['Adam Hicks', 'Bridgit Mendler', 'Naomi Scott', 'Hayley Kiyoko']",0.562,198107,0.768,0,4qEoqyPbLYnLOii6mKlIjI,0,1,0.0742,-5.006,0,"Determinate - From ""Lemonade Mouth""",65,01/01/2011,0.0488,139.968
0.602,2011,0.0524,['Wiz Khalifa'],0.523,227773,0.805,1,53DB6LJV9B8sz0p1s6tlGS,0,3,0.0914,-5.473,1,Roll Up,64,29/03/2011,0.192,125.358
0.464,2011,0.643,['Mac Miller'],0.558,178903,0.535,1,6ET22Ri3FYXi5C8BBqHWcO,0,5,0.101,-10.37,1,Missed Calls,62,08/11/2011,0.163,169.859
0.0282,2011,0.189,['Thunderstorm'],0.083,114679,0.353,0,2hojtVUnq9UYVD3sjHfUbU,0.993,3,0.454,-25.84,0,Rain Downpour,64,15/04/2011,0.0462,166.299
0.964,2011,0.305,['Olly Murs'],0.672,202227,0.748,0,1FSWSs9CL01RCYxXtm08Rf,0,11,0.0811,-5.922,0,Dance with Me Tonight,70,28/11/2011,0.0589,163.984
0.203,2011,0.76,['The Civil Wars'],0.285,219467,0.186,0,3wsZYuHJrk3lssa7V7jvye,7.30E-05,1,0.104,-12.729,1,Poison & Wine,59,01/02/2011,0.0288,153.848
0.711,2011,0.00116,['Frank Ocean'],0.653,257187,0.668,0,3CgZCQyuyxHRMWB9BTwmni,0.00269,0,0.0731,-8.183,1,Swim Good,66,01/01/2011,0.0881,160.048
0.0387,2011,0.921,['C418'],0.329,208562,0.0141,0,1OJxI8lIWRqBvouJxW1nzN,0.919,0,0.104,-23.72,1,Subwoofer Lullaby,64,04/03/2011,0.0398,74.011
0.344,2012,0.0703,"['Kendrick Lamar', 'Jay Rock']",0.716,386907,0.531,1,2HbKqm4o0w5wEeEFXm2sD4,0,7,0.224,-7.355,1,Money Trees,77,2012,0.122,71.994
0.363,2012,0.908,['Michael Bublé'],0.339,206640,0.214,0,5a1iz510sv2W9Dt1MvFd5R,7.47E-06,4,0.341,-11.714,1,It's Beginning to Look a Lot like Christmas,83,09/11/2012,0.0375,94.775
0.756,2012,0.0384,['MKTO'],0.72,175427,0.791,0,6FE2iI43OZnszFLuLtvvmg,0,1,0.157,-4.689,1,Classic,81,2012,0.124,102.071
0.725,2012,0.00301,['Neon Trees'],0.471,177280,0.924,0,2iUmqdfGZcHIhS3b9E9EWq,0,8,0.313,-3.906,1,Everybody Talks,80,01/01/2012,0.0586,154.961
0.387,2012,0.932,['Bruno Mars'],0.612,213827,0.28,0,0nJW01T7XtvILxQgC5J7Wh,0,0,0.088,-8.648,1,When I Was Your Man,83,07/12/2012,0.0434,72.795
0.211,2012,0.0361,['Chief Keef'],0.772,246213,0.413,1,4IowQDUOzUvNtp72HMDcKO,0,0,0.111,-8.193,0,Love Sosa,74,01/01/2012,0.089,131.965
0.428,2012,0.19,['Imagine Dragons'],0.505,175200,0.71,0,3LlAyCYU26dvFZBDUIMb7a,0.00025,3,0.329,-3.015,1,Demons,74,04/09/2012,0.0321,89.938
0.847,2012,0.0291,['Macklemore & Ryan Lewis'],0.641,258343,0.922,0,3bidbhpOYeV4knp8AIu8Xn,0,2,0.0862,-4.457,1,Can't Hold Us - feat. Ray Dalton,83,09/10/2012,0.0786,146.078
0.2,2012,0.409,['Frank Ocean'],0.721,200747,0.339,0,7DfFc7a6Rwfi3YQMRbDMau,0.00153,0,0.0973,-11.195,1,Thinkin Bout You,73,10/07/2012,0.0532,129.83
0.523,2012,0.0136,"['Maroon 5', 'Wiz Khalifa']",0.739,231387,0.756,1,1LmN9SSHISbtp9LoaR5ZVJ,0,4,0.37,-4.828,1,Payphone,74,01/01/2012,0.0394,110.028
0.735,2012,0.02,"['fun.', 'Janelle Monáe']",0.378,250627,0.638,0,7a86XRg84qjasly9f6bPSD,7.66E-05,10,0.0849,-5.576,1,We Are Young (feat. Janelle Monáe),73,21/02/2012,0.075,184.086
0.888,2012,0.009,['One Direction'],0.726,199987,0.787,0,4cluDES4hQEUhmXj6TXkSo,0,4,0.0596,-2.494,1,What Makes You Beautiful,82,25/05/2012,0.0737,124.99
0.236,2012,0.106,['Imagine Dragons'],0.448,186813,0.784,0,4G8gkOterJn0Ywt6uhqbhp,0.000108,9,0.668,-3.686,1,Radioactive,72,04/09/2012,0.0627,136.245
0.286,2012,0.096,['alt-J'],0.616,227080,0.656,0,3n69hLUdIsSa1WlRmjMZlW,0.000879,5,0.205,-7.298,1,Breezeblocks,73,18/09/2012,0.0344,150.071
0.919,2012,0.000972,['Calvin Harris'],0.707,206413,0.924,0,1gihuPhrLraKYrJMAEONyc,0.00703,7,0.204,-2.842,1,Feel So Close - Radio Edit,80,29/10/2012,0.031,127.937
0.353,2012,0.794,['The Lumineers'],0.685,163133,0.466,0,0W4Kpfp1w2xkY3PrV714B7,2.06E-06,0,0.0915,-9.074,1,Ho Hey,71,03/04/2012,0.0304,79.936
0.867,2012,0.049,['Bruno Mars'],0.726,233478,0.698,0,3w3y8KPTfNeOKPiqUTakBh,0,5,0.309,-4.165,1,Locked out of Heaven,82,07/12/2012,0.0431,143.994
0.699,2012,0.865,['Michael Bublé'],0.647,119787,0.465,0,5PuKlCjfEVIXl0ZBp5ZW9g,0,7,0.0882,-8.308,1,Holly Jolly Christmas,77,09/11/2012,0.0428,151.251
0.497,2012,0.0272,['Frank Ocean'],0.913,234093,0.603,1,3GZD6HmiNUhxXYf8Gch723,0.000503,8,0.167,-4.892,1,Lost,71,10/07/2012,0.226,123.061
0.44,2012,0.468,['Meek Mill'],0.631,230693,0.774,1,42zd6DYQ4o4SECmTITrM1U,0,11,0.281,-2.459,1,Dreams and Nightmares,72,26/10/2012,0.3,79.745
0.878,2012,0.0191,['Florida Georgia Line'],0.457,208960,0.948,0,0i5el041vd6nxrGEU8QRxy,0,10,0.0536,-3.364,1,Cruise,71,01/01/2012,0.0354,148
0.788,2012,0.0295,"['Pitbull', 'Kesha']",0.581,204160,0.963,0,3cHyrEgdyYRjgJKSOiOtcS,0,11,0.139,-4.087,1,Timber (feat. Ke$ha),79,2012,0.0981,129.992
0.441,2012,0.346,"['P!nk', 'Nate Ruess']",0.778,242733,0.547,0,1mKXFLRA179hdOWQBwUk9e,0.000302,2,0.132,-7.273,1,Just Give Me a Reason (feat. Nate Ruess),81,18/09/2012,0.0489,95.002
0.491,2012,0.0277,['Tame Impala'],0.303,192960,0.9,0,0LtOwyZoSNZKJWHqjzADpW,0.635,2,0.11,-2.352,0,Feels Like We Only Go Backwards,76,01/01/2012,0.0574,149.508
0.417,2012,0.0206,['Of Monsters and Men'],0.457,266600,0.757,0,2ihCaVdNZmnHZWt0fvAM7B,0,1,0.146,-5.177,1,Little Talks,79,01/01/2012,0.032,102.961
0.392,2012,0.0178,['fun.'],0.672,277040,0.738,1,6t6oULCRS6hnI7rm0h5gwl,6.75E-05,0,0.0927,-7.045,1,Some Nights,71,21/02/2012,0.0506,107.938
0.647,2012,0.157,"['Kendrick Lamar', 'Drake']",0.779,300160,0.572,1,2P3SLxeQHPqh8qKB6gtJY2,0,6,0.246,-9.985,0,Poetic Justice,70,2012,0.378,135.956
0.63,2012,0.0653,"['The Script', 'will.i.am']",0.421,202533,0.873,0,1X1DWw2pcNZ8zSub3uhlNz,0,10,0.123,-4.343,1,Hall of Fame (feat. will.i.am),69,10/09/2012,0.0565,84.803
0.801,2012,0.00498,['Kesha'],0.711,211920,0.7,0,7EQGXaVSyEDsCWKmUcfpLk,0.000125,1,0.215,-4.805,0,Die Young,76,30/11/2012,0.046,128.001
0.142,2012,0.694,['Jason Mraz'],0.585,240166,0.303,0,53QF56cjZA9RTuuMZDrSA6,0,4,0.115,-10.058,1,I Won't Give Up,73,13/04/2012,0.0398,136.703
0.189,2012,0.923,['Sleeping At Last'],0.307,255893,0.371,0,2kfGoV9a5dbSKCNmUWH2ZF,0.0253,3,0.11,-8.498,1,Turning Page,75,18/06/2012,0.0288,115.241
0.46,2012,0.00294,['Mac DeMarco'],0.501,190846,0.765,0,2OFrAsP5Vrcb0DtsPNsm54,0.49,6,0.184,-7.063,0,My Kind of Woman,74,16/10/2012,0.0281,91.769
0.469,2012,0.0119,['Lee Brice'],0.638,224293,0.722,0,6E9V9TRlVOLjenGjHemzEH,0.00808,9,0.189,-6.177,1,Hard To Love,70,24/04/2012,0.0332,103.017
0.37,2012,0.126,['One Direction'],0.514,200400,0.727,0,6M31fPFCYB8Job3MCjjrDV,0,0,0.0978,-6.131,1,They Don't Know About Us,79,12/11/2012,0.0492,147.917
0.337,2012,0.0382,['Taylor Swift'],0.602,327893,0.609,0,1q3RiD1tIWUpGsNFADMlvl,0.0002,0,0.127,-7.803,1,All Too Well,69,22/10/2012,0.0243,93.06
0.431,2012,0.056,['The Wanted'],0.61,198187,0.841,0,3AGOgQzp0YcPH41u9p7dOp,9.85E-06,7,0.118,-4.579,0,Glad You Came,69,01/01/2012,0.0692,126.889
0.447,2012,0.00993,['Mumford & Sons'],0.48,276720,0.756,0,0hm8rgOY17z7kQJlqGKbu7,0.00704,1,0.312,-5.399,1,I Will Wait,69,25/09/2012,0.0333,131.127
0.66,2012,0.0114,['Carly Rae Jepsen'],0.783,193400,0.58,0,3TGRqZ0a2l1LRblBkJoaDx,2.28E-06,7,0.108,-6.548,1,Call Me Maybe,69,01/01/2012,0.0408,120.021
0.486,2012,0.115,['Grimes'],0.697,251267,0.529,0,4P6n0udLAnmCNXVcobYbsK,0.901,2,0.0895,-8.838,1,Oblivion,68,21/02/2012,0.0338,155.974
0.609,2012,0.000219,['MARINA'],0.495,154667,0.856,0,0ZFBKLOZLIM16RAUb5eomN,0,0,0.103,-5.123,0,Bubblegum Bitch,68,30/04/2012,0.0311,158.024
0.431,2012,3.81E-05,"['Pierce The Veil', 'Kellin Quinn']",0.403,236293,0.965,1,1IT0WQk5J8NsaeII8ktdlZ,0.000276,6,0.341,-2.238,1,King For A Day,71,17/07/2012,0.0964,112.363
0.176,2012,0.0398,"['Zedd', 'Foxes']",0.509,271427,0.781,0,60wwxj6Dd9NJlirf84wr2c,0,8,0.0749,-3.48,1,Clarity,74,01/01/2012,0.072,128
0.426,2012,0.0685,"['Kanye West', 'Big Sean', 'Pusha T', '2 Chainz']",0.563,329320,0.496,1,4qikXelSRKvoCqFcHLB2H2,5.80E-05,6,0.173,-9.381,0,Mercy,72,01/01/2012,0.406,139.993
0.189,2012,0.00627,['Kendrick Lamar'],0.577,247800,0.447,1,6REbwUNlppTfcnV4d4ZoZi,0.00022,8,0.0899,-5.892,1,Swimming Pools (Drank),73,01/01/2012,0.277,74.236
0.847,2012,0.0639,['Mac DeMarco'],0.565,173889,0.832,0,25SJaCCPiosugnlY53VhRG,0.0291,8,0.386,-5.751,0,Freaking Out the Neighborhood,73,16/10/2012,0.108,143.302
0.313,2012,0.00435,"['Chief Keef', '50 Cent', 'Wiz Khalifa']",0.82,280173,0.47,1,3SuzCeGoNOWmbWOoDMou0B,0,8,0.141,-7.181,1,Hate Bein' Sober,68,01/01/2012,0.0458,132.003
0.326,2012,0.00959,['The Weeknd'],0.658,323747,0.591,1,6VwBbL8CzPiC4QV66ay7oR,5.27E-06,9,0.325,-5.197,1,Wicked Games,74,01/01/2012,0.0309,114.078
0.53,2012,0.811,['One Direction'],0.709,219040,0.22,0,0TAmnCzOtqRfvA38DDLTjj,0,7,0.175,-11.856,1,Little Things,79,12/11/2012,0.0327,110.076
0.58,2012,0.219,"['Frank Ocean', 'Earl Sweatshirt']",0.739,304760,0.419,1,0725YWm6Z0TpZ6wrNk64Eb,0,3,0.196,-8.241,0,Super Rich Kids,68,10/07/2012,0.0854,60.493
0.86,2012,0.0162,['Imagine Dragons'],0.656,237987,0.884,0,6BtmXhTJMM9sBTHeYYASGz,0,2,0.145,-4.748,1,It's Time,68,04/09/2012,0.0372,105.009
0.445,2012,0.0338,['Passion Pit'],0.566,264493,0.755,0,4Sfa7hdVkqlM8UW5LsSY3F,0,11,0.315,-5.526,1,Take a Walk,71,23/07/2012,0.0368,101.006
0.144,2012,0.135,['Alicia Keys'],0.482,224920,0.706,0,4esOae7i4rqTbAu9o5Pxco,0.00106,9,0.105,-5.762,1,Girl on Fire,77,18/11/2012,0.0609,92.494
0.721,2012,0.00107,['Train'],0.765,195973,0.837,0,0KAiuUOrLTIkzkpfpn9jb9,1.06E-05,1,0.0801,-3.113,0,Drive By,76,17/04/2012,0.032,122.028
0.437,2012,0.0991,"['Flo Rida', 'Sia']",0.608,232947,0.86,0,1NpW5kyvO4XrNJ3rnfcNy3,0,5,0.262,-5.324,0,Wild Ones (feat. Sia),77,22/06/2012,0.0554,127.075
0.616,2012,0.000652,['Sammy Adams'],0.712,177093,0.649,1,1vNn7rVQT6UtEW1NGH53fT,0,1,0.0683,-4.753,1,All Night Longer,67,20/08/2012,0.063,127.028
0.79,2012,0.0697,['Kip Moore'],0.554,213827,0.794,0,6Ymvlzom4TQeoKqAWsZRD8,0,11,0.63,-5.417,1,Somethin' 'Bout A Truck,68,01/01/2012,0.035,176.01
0.937,2012,0.0412,['Bruno Mars'],0.874,178560,0.692,1,55h7vJchibLdUkxdlX3fK7,7.24E-05,5,0.324,-5.28,0,Treasure,77,07/12/2012,0.0431,116.017
0.471,2012,0.0534,['Harmless'],0.462,321464,0.945,0,6hIOunhsLUT66KQgZV5dMD,0.749,2,0.11,-1.888,1,Swing Lynn,73,14/08/2012,0.0401,165.156
0.849,2012,0.0142,['MARINA'],0.69,221493,0.897,0,2Ow4Pmi0VOOLvbmJ8V70qo,0,11,0.108,-4.696,0,How to Be a Heartbreaker,67,30/04/2012,0.0506,140.05
0.646,2012,0.000739,['Kendrick Lamar'],0.546,212653,0.651,1,3aGibUHhQyBsyumYHylw0K,0,1,0.235,-7.601,1,Backseat Freestyle,67,2012,0.3,77.878
0.217,2012,0.0538,"['Kendrick Lamar', 'MC Eiht']",0.487,350120,0.729,1,439TlnnznSiBbQbgXiBqAd,4.07E-06,2,0.44,-6.815,1,m.A.A.d city,67,2012,0.271,91.048
0.798,2012,0.096,"['Travis Porter', 'Tyga']",0.905,211293,0.782,1,4P6BuLsqtg5uISdE77ypI9,0,10,0.0623,-3.604,0,Ayy Ladies (feat. Tyga),69,28/05/2012,0.164,96.055
0.682,2012,0.0239,"['Owl City', 'Carly Rae Jepsen']",0.56,205933,0.872,0,1kPpge9JDLpcj15qgrPbYX,6.98E-06,3,0.371,-4.269,1,Good Time,76,01/01/2012,0.14,126.05
0.563,2012,0.0562,['Cher Lloyd'],0.694,214573,0.891,0,6E11E0lT5Zy7yb6iT3y8DN,0,9,0.561,-2.94,1,Want U Back,67,02/10/2012,0.0949,97.939
0.144,2012,0.52,['Uncle Lucius'],0.682,275520,0.351,0,1u7J5sEfgOVRt5bkfU2oGV,0.00059,1,0.11,-10.276,0,Keep The Wolves Away,67,28/08/2012,0.0318,122.207
0.739,2012,0.0208,['Flo Rida'],0.747,224653,0.937,0,3bC1ahPIYt1btJzSSEyyrF,0,0,0.29,-5.746,1,Whistle,77,22/06/2012,0.0453,103.976
0.619,2012,0.00949,"['Kid Cudi', 'MGMT', 'Ratatat', 'Steve Aoki']",0.722,373627,0.687,1,5PX4uS1LqlWEPL69phPVQQ,0.00413,0,0.0462,-5.189,1,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),75,01/01/2012,0.0556,128.013
0.679,2012,0.00454,['Taylor Swift'],0.622,217973,0.469,0,72jCZdH0Lhg93z6Z4hBjgj,2.25E-06,3,0.0398,-6.798,0,I Knew You Were Trouble.,66,22/10/2012,0.0363,77.019
0.827,2012,0.0541,"['Macklemore & Ryan Lewis', 'ScHoolboy Q', 'Hollis']",0.767,220319,0.782,1,6I3KeXBT0E9MoMqYz8srVq,0,7,0.338,-5.545,1,White Walls (feat. ScHoolboy Q & Hollis),73,10/10/2012,0.14,116.491
